run_id,step,train_loss,val_loss,train_acc,val_acc,weight_norm,fourier_conc,restricted_loss,participation_ratio,entropy_rank,rank99,sigma1,walsh_score_deg1,walsh_score,isotypic_bound,energy_trivial,energy_sign,energy_two_dim,energy_standard,energy_standard_sign,energy_triv,energy_chi2,energy_chi3,energy_chi4
modular_p61_seed0,2200,0.02625233680009842,2.5595993995666504,1.0,0.42095834016799927,34.51475064943768,0.2493442327209136,2.9431850910186768,26.218324661254883,67.27655792236328,62,1.2425023317337036,,,,,,,,,,,,
modular_p61_seed0,2400,0.015695882961153984,2.2717549800872803,1.0,0.4460367262363434,34.45036415395501,0.24156983580028857,2.7601819038391113,25.575990676879883,61.919368743896484,53,0.8020905256271362,,,,,,,,,,,,
modular_p61_seed0,2600,0.03644699975848198,1.8000869750976562,1.0,0.5167935490608215,33.00684299745595,0.25934646068020956,2.399911642074585,25.071718215942383,64.5019302368164,59,0.7404254674911499,,,,,,,,,,,,
modular_p61_seed0,2800,0.021312477067112923,0.9652115702629089,1.0,0.7451858520507812,32.66596875579213,0.2680048492356864,1.9177674055099487,21.658702850341797,57.3748664855957,48,0.8270812034606934,,,,,,,,,,,,
modular_p61_seed0,3000,0.04410926252603531,0.5760587453842163,1.0,0.8696820139884949,33.048928001696524,0.33694325556497207,1.4310163259506226,19.012392044067383,58.49412536621094,53,1.9575802087783813,,,,,,,,,,,,
modular_p61_seed0,3200,0.016785819083452225,0.09531979262828827,1.0,0.9995521903038025,30.376092896399108,0.32992010579746767,1.046939730644226,17.521764755249023,46.78976821899414,37,0.9724120497703552,,,,,,,,,,,,
modular_p61_seed0,3400,0.016927514225244522,0.052636101841926575,1.0,0.9991043210029602,30.525567869268073,0.3978659931969551,0.9177224040031433,17.86232566833496,46.6358642578125,39,1.8727903366088867,,,,,,,,,,,,
modular_p61_seed0,3600,0.009867563843727112,0.017188789322972298,1.0,1.0,27.97338682172136,0.41483627525750927,1.1216435432434082,16.621028900146484,35.427947998046875,23,1.0643846988677979,,,,,,,,,,,,
modular_p61_seed0,3800,0.01665075309574604,0.02308664657175541,1.0,1.0,26.199264284977463,0.4787398117253699,1.1322914361953735,16.17034339904785,33.20304870605469,22,0.9663642644882202,,,,,,,,,,,,
modular_p61_seed0,4000,0.01652975007891655,0.024828923866152763,1.0,1.0,26.310641303201155,0.4899545462519547,1.3259252309799194,15.043800354003906,34.34299087524414,26,1.7422301769256592,,,,,,,,,,,,
modular_p61_seed0,4200,0.022912725806236267,0.030876893550157547,1.0,1.0,24.67386483478892,0.4941751545386451,1.3243460655212402,14.683771133422852,32.09046173095703,24,1.7930546998977661,,,,,,,,,,,,
modular_p61_seed0,4400,0.027921956032514572,0.03344353288412094,1.0,1.0,23.168818199057235,0.5436925586102528,1.460472822189331,14.96709156036377,27.40818214416504,16,1.2416688203811646,,,,,,,,,,,,
modular_p61_seed0,4600,0.0274780485779047,0.031675923615694046,1.0,1.0,22.74353427956637,0.5392132110655903,1.4240752458572388,15.420547485351562,26.140487670898438,16,1.1855460405349731,,,,,,,,,,,,
modular_p61_seed0,4800,0.03537846356630325,0.04437969997525215,1.0,1.0,23.40652830111725,0.5017814880466637,1.5189309120178223,14.718103408813477,29.283931732177734,19,1.9347909688949585,,,,,,,,,,,,
modular_p61_seed0,5000,0.03445602208375931,0.038878753781318665,1.0,1.0,22.18282477880712,0.5512020817013594,1.49174165725708,15.381244659423828,25.280200958251953,16,1.2446004152297974,,,,,,,,,,,,
modular_p61_seed0,5200,0.04159238934516907,0.048127103596925735,1.0,1.0,22.21555350250739,0.5589650986475854,1.5371586084365845,14.979837417602539,27.26744842529297,17,1.5364197492599487,,,,,,,,,,,,
modular_p61_seed0,5400,0.03397228941321373,0.03863115981221199,1.0,1.0,22.167917120380327,0.5435275446753997,1.4461052417755127,15.424033164978027,25.778682708740234,16,1.3754003047943115,,,,,,,,,,,,
modular_p61_seed0,5600,0.4360690414905548,0.2668816149234772,0.9455645084381104,0.9986565113067627,22.267427708752574,0.5545723602404291,1.8636977672576904,14.16817855834961,27.630563735961914,18,1.7114900350570679,,,,,,,,,,,,
modular_p61_seed0,5800,0.03595533221960068,0.04050103574991226,1.0,1.0,22.036662427583526,0.5304906473828722,1.5184471607208252,15.401025772094727,25.725955963134766,16,1.3815770149230957,,,,,,,,,,,,
modular_p61_seed0,6000,0.03867645561695099,0.04467558115720749,1.0,1.0,21.984452503962267,0.5208824279801303,1.5542125701904297,15.050071716308594,26.412485122680664,16,1.5224579572677612,,,,,,,,,,,,
modular_p61_seed0,6200,0.2583963871002197,0.2175166755914688,0.9737903475761414,0.9919390678405762,22.56575877689076,0.549195704395269,1.7386566400527954,13.799847602844238,26.364852905273438,18,2.390233039855957,,,,,,,,,,,,
modular_p61_seed0,6400,0.07841906696557999,0.09041069447994232,1.0,1.0,22.456852076909165,0.5184296250997645,1.6350144147872925,14.379561424255371,28.69440269470215,19,2.16648006439209,,,,,,,,,,,,
modular_p61_seed0,6600,0.07464827597141266,0.08619335293769836,1.0,1.0,22.97171935395523,0.5176696373625264,1.5863889455795288,15.138660430908203,29.718177795410156,21,2.3513269424438477,,,,,,,,,,,,
modular_p61_seed0,6800,0.04207046702504158,0.04697132855653763,1.0,1.0,21.82805208800868,0.5682734343068432,1.5170931816101074,15.426053047180176,24.88273811340332,16,1.3058714866638184,,,,,,,,,,,,
modular_p61_seed0,7000,0.043447915464639664,0.05458202213048935,1.0,1.0,23.250796607282364,0.499620473251994,1.5264122486114502,14.679007530212402,29.37613868713379,20,2.4554178714752197,,,,,,,,,,,,
modular_p61_seed1,0,4.270574569702148,4.203117847442627,0.018817204982042313,0.017465293407440186,94.12937528056081,0.1505947033132397,4.203131198883057,23.957693099975586,57.642784118652344,50,27.957683563232422,,,,,,,,,,,,
modular_p61_seed1,200,0.03288859874010086,4.016515731811523,1.0,0.37617555260658264,65.76974838908988,0.15153933472442147,4.668389797210693,37.1299934387207,90.38780212402344,97,17.609527587890625,,,,,,,,,,,,
modular_p61_seed1,400,0.012928434647619724,3.836620569229126,1.0,0.38199731707572937,46.26220249647279,0.15183732864796445,4.567521095275879,38.14997100830078,87.08378601074219,91,4.11182165145874,,,,,,,,,,,,
modular_p61_seed1,600,0.05040276050567627,3.707724094390869,1.0,0.3833408057689667,34.98752295231042,0.15293050889589546,4.424703598022461,37.63862991333008,86.06993865966797,88,1.773483395576477,,,,,,,,,,,,
modular_p61_seed1,800,0.07908967137336731,3.6818723678588867,1.0,0.3833408057689667,29.755802841812788,0.15628220376341456,4.193905830383301,34.75553894042969,81.45304870605469,81,1.2637460231781006,,,,,,,,,,,,
modular_p61_seed1,1000,0.4521043300628662,3.980071544647217,0.988575279712677,0.37438422441482544,28.830177765736025,0.16298753055469398,4.151231288909912,28.066194534301758,72.45679473876953,65,1.7039881944656372,,,,,,,,,,,,
modular_p61_seed1,1200,0.10915032029151917,3.621072769165039,1.0,0.3833408057689667,29.218467561261672,0.16906031145239137,4.0985307693481445,31.148971557617188,74.13846588134766,69,0.8259502649307251,,,,,,,,,,,,
modular_p61_seed1,1400,0.5655553340911865,4.006774425506592,0.9462365508079529,0.35915806889533997,30.78859754584389,0.17867844853718648,4.04910945892334,25.08307456970215,65.40242004394531,54,1.2999119758605957,,,,,,,,,,,,
modular_p61_seed1,1600,0.4365178644657135,4.126396179199219,0.9744623899459839,0.369905948638916,33.65233064271812,0.1945530201691944,4.1001200675964355,25.797231674194336,65.2059555053711,55,1.8804075717926025,,,,,,,,,,,,
modular_p61_seed1,1800,0.03822176903486252,3.62691593170166,1.0,0.3855799436569214,33.10903827896847,0.19232376290813585,4.074675559997559,28.199974060058594,65.62361907958984,56,0.7474291920661926,,,,,,,,,,,,
modular_p61_seed1,2000,0.02001119777560234,3.6978962421417236,1.0,0.3864755928516388,34.785017702022756,0.19575316329775386,4.321016788482666,28.339540481567383,65.90795135498047,57,0.7593444585800171,,,,,,,,,,,,
modular_p61_seed1,2200,0.024776069447398186,3.6047494411468506,1.0,0.3869234323501587,34.974158049630454,0.20447965906008345,4.189126491546631,29.09708595275879,70.03922271728516,65,0.8697327375411987,,,,,,,,,,,,
modular_p61_seed1,2400,0.012689941562712193,3.5672616958618164,1.0,0.3869234323501587,36.05681758011762,0.19678329247676948,4.328529357910156,28.053403854370117,64.4959945678711,55,0.7883606553077698,,,,,,,,,,,,
modular_p61_seed1,2600,0.02350410632789135,3.320286273956299,1.0,0.3909538686275482,35.98379008747895,0.20332218167098623,4.077322483062744,27.8867244720459,65.24498748779297,57,0.6726125478744507,,,,,,,,,,,,
modular_p61_seed1,2800,0.0313723161816597,3.348362684249878,1.0,0.3927451968193054,36.43542177062346,0.21743757221958576,3.6761832237243652,28.27861785888672,69.88479614257812,66,1.043795108795166,,,,,,,,,,,,
modular_p61_seed1,3000,0.017970437183976173,3.1372947692871094,1.0,0.39543214440345764,36.541210872927195,0.20704560825489457,3.673175573348999,27.23413848876953,63.186729431152344,54,0.7383053302764893,,,,,,,,,,,,
modular_p61_seed1,3200,0.04124143719673157,3.198880195617676,1.0,0.39767128229141235,37.81026091683675,0.22587520166117167,3.6431055068969727,28.277118682861328,69.17398071289062,64,1.4082374572753906,,,,,,,,,,,,
modular_p61_seed1,3400,0.01599159464240074,2.862351894378662,1.0,0.39991042017936707,36.51831730188109,0.2086727978981288,3.4183220863342285,27.015018463134766,62.65543746948242,54,0.7326783537864685,,,,,,,,,,,,
modular_p61_seed1,3600,0.004333516117185354,2.964336395263672,1.0,0.4061800241470337,37.31881260969246,0.19795738506353155,3.625131368637085,27.013208389282227,60.845703125,50,0.9945812821388245,,,,,,,,,,,,
modular_p61_seed1,3800,0.04232392832636833,2.4294209480285645,1.0,0.41648006439208984,34.560959186267816,0.2225066121101056,3.2179112434387207,26.82419776916504,63.81940841674805,57,0.6745540499687195,,,,,,,,,,,,
modular_p61_seed1,4000,0.010935517959296703,2.2954325675964355,1.0,0.43887147307395935,35.25869454238748,0.2098980702692411,3.0643138885498047,26.058216094970703,59.19190216064453,48,0.9014419913291931,,,,,,,,,,,,
modular_p61_seed1,4200,0.03600917384028435,1.7310175895690918,1.0,0.5096282958984375,33.8845461826642,0.23933064311587698,2.5930826663970947,25.706268310546875,62.650840759277344,56,0.756434440612793,,,,,,,,,,,,
modular_p61_seed1,4400,0.8779124617576599,3.0094873905181885,0.7909946441650391,0.31213614344596863,35.29056670014184,0.24538139660984695,3.2505667209625244,17.135465621948242,55.145015716552734,45,2.102442979812622,,,,,,,,,,,,
modular_p61_seed1,4600,0.018819129094481468,1.0568573474884033,1.0,0.6968204379081726,34.284795416255925,0.23789124562184957,2.305211305618286,23.83021354675293,57.80989074707031,49,0.7597817182540894,,,,,,,,,,,,
modular_p61_seed1,4800,0.027369806542992592,0.5064303278923035,1.0,0.9010300040245056,33.0055984429803,0.27398513258552865,1.6326311826705933,21.832561492919922,59.10892868041992,53,1.0711228847503662,,,,,,,,,,,,
modular_p61_seed1,5000,0.012438494712114334,0.17899782955646515,1.0,0.9892521500587463,32.865133455025074,0.27419427819789566,1.725836992263794,21.23940086364746,50.33913040161133,39,0.91878342628479,,,,,,,,,,,,
modular_p61_seed1,5200,0.01922772265970707,0.05055152252316475,1.0,1.0,30.392801214788502,0.3626315584259731,1.706983208656311,18.369352340698242,42.537193298339844,32,0.9896447658538818,,,,,,,,,,,,
modular_p61_seed1,5400,0.020505458116531372,0.03244903311133385,1.0,1.0,27.697493062951214,0.4467378739040152,1.6870133876800537,17.28441619873047,36.17797088623047,24,1.1249736547470093,,,,,,,,,,,,
modular_p61_seed1,5600,0.0337679460644722,0.050358813256025314,1.0,1.0,26.01896330675521,0.48204709726759853,1.2287960052490234,16.8427734375,37.38255310058594,28,1.8787976503372192,,,,,,,,,,,,
modular_p61_seed1,5800,0.027621900662779808,0.03581938147544861,1.0,1.0,24.081099297046034,0.4912076770613242,1.5537070035934448,17.077743530273438,33.851036071777344,22,1.5146065950393677,,,,,,,,,,,,
modular_p61_seed1,6000,0.06336335837841034,0.07660435885190964,1.0,1.0,23.2479146105199,0.5193078280197594,1.3859705924987793,16.185821533203125,34.6966552734375,26,2.0213844776153564,,,,,,,,,,,,
modular_p61_seed1,6200,0.0430249348282814,0.0525706447660923,1.0,1.0,21.941515881470718,0.5093956408108324,1.3491040468215942,16.909923553466797,31.0294132232666,19,1.3185203075408936,,,,,,,,,,,,
modular_p61_seed1,6400,0.043462470173835754,0.05130019783973694,1.0,1.0,21.401155279486737,0.5388691570725804,1.3939793109893799,16.78687286376953,29.361351013183594,18,1.2754168510437012,,,,,,,,,,,,
modular_p61_seed1,6600,0.041611406952142715,0.052912939339876175,1.0,1.0,22.232960048812185,0.5217186689692461,1.5038118362426758,16.55506706237793,32.71908187866211,22,1.7843974828720093,,,,,,,,,,,,
modular_p61_seed1,6800,0.048216287046670914,0.06207234412431717,1.0,1.0,21.98313467111269,0.5156795631171155,1.4441895484924316,16.793733596801758,32.6915168762207,22,1.6927682161331177,,,,,,,,,,,,
modular_p61_seed1,7000,0.15395477414131165,0.16332201659679413,0.9993279576301575,0.9991043210029602,22.328103961385754,0.490798445388401,1.4532824754714966,15.171388626098633,32.23984146118164,24,2.379845380783081,,,,,,,,,,,,
modular_p61_seed1,7200,0.038126684725284576,0.047175295650959015,1.0,1.0,21.963438691349317,0.48344322152660096,1.585931420326233,16.31096839904785,30.17152214050293,18,1.6152575016021729,,,,,,,,,,,,
modular_p61_seed1,7400,0.04746946692466736,0.0550149641931057,1.0,1.0,21.454197933833964,0.5412657676145828,1.5786229372024536,16.29570198059082,29.03148078918457,18,1.33589506149292,,,,,,,,,,,,
modular_p61_seed1,7600,0.047930121421813965,0.056452762335538864,1.0,1.0,21.67907760482861,0.5227674710337422,1.5725749731063843,15.900257110595703,29.65918731689453,19,1.6004270315170288,,,,,,,,,,,,
modular_p61_seed1,7800,0.04055852070450783,0.04649021103978157,1.0,1.0,21.41912066644691,0.5424395187186484,1.6329469680786133,16.541841506958008,27.767967224121094,18,1.290148138999939,,,,,,,,,,,,
modular_p61_seed1,8000,0.062197327613830566,0.07167667150497437,1.0,1.0,22.197445069580972,0.5227317738336419,1.5133717060089111,14.81166934967041,31.692201614379883,22,2.277641534805298,,,,,,,,,,,,
modular_p61_seed1,8200,0.06159620359539986,0.0753759890794754,1.0,1.0,22.076894518626617,0.5229567532815637,1.4735901355743408,15.26217269897461,32.419795989990234,23,2.1633849143981934,,,,,,,,,,,,
modular_p61_seed1,8400,0.07131234556436539,0.08563278615474701,1.0,0.9995521903038025,21.892144180432012,0.5214655171568171,1.5418121814727783,15.270059585571289,31.75269889831543,23,1.9970242977142334,,,,,,,,,,,,
modular_p61_seed1,8600,0.04494703561067581,0.05420763045549393,1.0,1.0,21.454555911300407,0.5295871437208671,1.663719654083252,16.125057220458984,30.51861572265625,19,1.527177095413208,,,,,,,,,,,,
modular_p61_seed1,8800,0.04970743507146835,0.0593266636133194,1.0,1.0,21.362409119220988,0.5063674666593695,1.4072483777999878,16.280712127685547,29.978694915771484,19,1.5259517431259155,,,,,,,,,,,,
modular_p61_seed2,0,4.28671932220459,4.207207202911377,0.016801076009869576,0.012987012974917889,93.10652683668735,0.1543795399213737,4.2043232917785645,24.424339294433594,60.250492095947266,51,31.39756965637207,,,,,,,,,,,,
modular_p61_seed2,200,0.05267981067299843,3.96811842918396,0.9939516186714172,0.3824451267719269,65.1082599088094,0.15566977052434833,4.572475433349609,36.77195358276367,90.58364868164062,97,18.673852920532227,,,,,,,,,,,,
modular_p61_seed2,400,0.012307452037930489,3.7542951107025146,1.0,0.3936408460140228,45.94005429914443,0.15609309207554947,4.405378341674805,36.558292388916016,86.4480209350586,91,4.506548881530762,,,,,,,,,,,,
modular_p61_seed2,600,0.0991525948047638,3.5817766189575195,1.0,0.3922973573207855,34.723501366336116,0.15750309947764965,4.139565467834473,35.171688079833984,83.81358337402344,84,2.2273435592651367,,,,,,,,,,,,
modular_p61_seed2,800,0.07484330236911774,3.3761048316955566,1.0,0.3922973573207855,28.798863295797684,0.16011413742877936,3.75730562210083,33.499359130859375,80.29151916503906,79,0.9488459229469299,,,,,,,,,,,,
modular_p61_seed2,1000,0.23229844868183136,3.4331512451171875,1.0,0.3936408460140228,28.775272397489797,0.17326510059537067,3.5817806720733643,29.23415184020996,73.7894058227539,68,1.2793285846710205,,,,,,,,,,,,
modular_p61_seed2,1200,0.8035182952880859,3.6238138675689697,0.9099462628364563,0.347066730260849,29.041737281647322,0.1879278530696126,3.5386600494384766,21.70343017578125,61.96928787231445,51,1.607932209968567,,,,,,,,,,,,
modular_p61_seed2,1400,0.1112123504281044,2.769296407699585,1.0,0.4061800241470337,30.564566130450814,0.21302699805805123,3.0136942863464355,25.439407348632812,67.31769561767578,60,0.9621824026107788,,,,,,,,,,,,
modular_p61_seed2,1600,0.09601163119077682,2.190664768218994,1.0,0.44200626015663147,31.292633478285136,0.24056907375055378,2.4978792667388916,22.757110595703125,64.0186538696289,57,1.0691874027252197,,,,,,,,,,,,
modular_p61_seed2,1800,0.05783987045288086,1.2951440811157227,1.0,0.6162113547325134,31.955616324644264,0.2749622662465537,1.8305444717407227,20.10849380493164,60.90890121459961,55,1.4499256610870361,,,,,,,,,,,,
modular_p61_seed2,2000,0.023335175588726997,0.5208311080932617,1.0,0.8992387056350708,31.371981600573367,0.2721374455348492,1.9182116985321045,19.22418975830078,52.19780349731445,41,1.0709694623947144,,,,,,,,,,,,
modular_p61_seed2,2200,0.022690121084451675,0.11927098035812378,1.0,0.9968652129173279,29.755731983782812,0.31648775189784156,1.5888375043869019,17.972545623779297,47.41676712036133,38,0.9552128314971924,,,,,,,,,,,,
modular_p61_seed2,2400,0.013236379250884056,0.03242644667625427,1.0,1.0,28.800481943709904,0.3932309338739559,1.5760326385498047,17.209806442260742,42.9139518737793,35,1.2497483491897583,,,,,,,,,,,,
modular_p61_seed2,2600,0.11462309956550598,0.18677492439746857,0.9966397881507874,0.9829825162887573,28.97654848734327,0.4495951784267852,2.334484338760376,15.924153327941895,39.930946350097656,31,1.9689167737960815,,,,,,,,,,,,
modular_p61_seed2,2800,0.010206167586147785,0.016611892729997635,1.0,1.0,26.728185822212122,0.44254586827964065,1.8912256956100464,16.000267028808594,33.75957107543945,21,1.1190358400344849,,,,,,,,,,,,
modular_p61_seed2,3000,0.017793701961636543,0.025995222851634026,1.0,1.0,25.560473258896394,0.4807427540309572,1.3473665714263916,15.653407096862793,33.63946533203125,22,1.0277035236358643,,,,,,,,,,,,
modular_p61_seed2,3200,0.01557817030698061,0.025271588936448097,1.0,1.0,25.992370633236355,0.4706208305227429,1.552613615989685,14.724406242370605,34.67161560058594,26,1.7166216373443604,,,,,,,,,,,,
modular_p61_seed2,3400,0.03218110278248787,0.041495177894830704,1.0,1.0,23.49875797112122,0.5351234270819382,1.4359228610992432,14.825957298278809,29.330537796020508,17,1.121512770652771,,,,,,,,,,,,
modular_p61_seed2,3600,0.031426746398210526,0.03856346011161804,1.0,1.0,23.21229152026217,0.5479598083473528,1.5489221811294556,14.661358833312988,27.613658905029297,17,1.2575147151947021,,,,,,,,,,,,
modular_p61_seed2,3800,0.1096934825181961,0.10149337351322174,1.0,0.9991043210029602,23.687801782862998,0.5437090714359717,1.8974924087524414,14.648918151855469,30.408884048461914,23,1.87265944480896,,,,,,,,,,,,
modular_p61_seed2,4000,0.032279759645462036,0.04280688241124153,1.0,1.0,23.2181878389949,0.5132250369344455,1.8205751180648804,13.807021141052246,29.336097717285156,21,1.581835389137268,,,,,,,,,,,,
modular_p61_seed2,4200,0.030139271169900894,0.037289295345544815,1.0,1.0,23.045955543420995,0.5093049601501171,1.7785457372665405,13.98916244506836,27.621440887451172,17,1.4853729009628296,,,,,,,,,,,,
modular_p61_seed2,4400,0.04389004036784172,0.05378389731049538,1.0,1.0,22.51382009769397,0.5246133235259928,1.8124085664749146,13.791526794433594,27.979656219482422,18,1.4435302019119263,,,,,,,,,,,,
modular_p61_seed2,4600,0.02731807343661785,0.03353014588356018,1.0,1.0,22.91631816601961,0.5623653037817157,1.6125434637069702,14.490608215332031,26.79551887512207,17,1.3131310939788818,,,,,,,,,,,,
modular_p61_seed2,4800,0.030729124322533607,0.038524068892002106,1.0,1.0,22.956257092656667,0.5505948441651838,1.5800857543945312,14.056252479553223,27.380958557128906,17,1.3795570135116577,,,,,,,,,,,,
modular_p61_seed2,5000,0.0369378887116909,0.09409483522176743,1.0,1.0,22.8136521701609,0.569812011363728,2.152219533920288,14.310774803161621,25.33486557006836,16,1.3267549276351929,,,,,,,,,,,,
modular_p61_seed2,5200,0.10000254213809967,0.11950632929801941,0.9993279576301575,0.9986565113067627,23.79893158951118,0.52727742892176,1.8412247896194458,14.61519718170166,29.325672149658203,22,2.176703691482544,,,,,,,,,,,,
modular_p61_seed2,5400,0.02877204120159149,0.036437638103961945,1.0,1.0,23.111728928810265,0.49561450326446876,1.5866901874542236,13.779363632202148,27.56754493713379,18,1.6067116260528564,,,,,,,,,,,,
modular_p61_seed2,5600,0.0217342097312212,0.026023611426353455,1.0,1.0,23.064038845211105,0.5560793380356286,1.402285099029541,14.283626556396484,25.084712982177734,16,1.3823097944259644,,,,,,,,,,,,
modular_p61_seed2,5800,0.02442091330885887,0.029794633388519287,1.0,1.0,23.18817021023099,0.5442971257351064,1.405351996421814,14.437259674072266,26.92643928527832,16,1.3867762088775635,,,,,,,,,,,,
modular_p61_seed2,6000,0.02027955651283264,0.024286340922117233,1.0,1.0,22.992387879288216,0.5601500383328725,1.4537696838378906,14.289650917053223,25.33834457397461,16,1.3842830657958984,,,,,,,,,,,,
modular_p61_seed3,0,4.288084030151367,4.207899570465088,0.017473118379712105,0.01612180843949318,93.93088837666103,0.15653463033774168,4.208641052246094,23.782772064208984,61.639896392822266,53,38.654510498046875,,,,,,,,,,,,
modular_p61_seed3,200,0.0306001678109169,3.955970287322998,0.9986559152603149,0.38020598888397217,65.55995682612988,0.15615724989443425,4.801902770996094,37.06597900390625,90.24577331542969,97,16.379343032836914,,,,,,,,,,,,
modular_p61_seed3,400,0.3141637146472931,4.128461837768555,0.9791666865348816,0.37483206391334534,46.29946542347315,0.1561741590064383,4.893405914306641,25.60712432861328,77.1552734375,74,8.750774383544922,,,,,,,,,,,,
modular_p61_seed3,600,0.28556835651397705,5.698099136352539,0.9805107712745667,0.01522615272551775,34.2594900231969,0.15618736382023554,5.593168258666992,23.952911376953125,84.4718246459961,87,2.3206839561462402,,,,,,,,,,,,
modular_p61_seed3,800,0.07551488280296326,3.500859022140503,1.0,0.3896103799343109,29.05244727787446,0.15625388917960442,4.397037029266357,34.76118087768555,81.59825134277344,81,0.8655027151107788,,,,,,,,,,,,
modular_p61_seed3,1000,0.2562704086303711,3.8407411575317383,0.9986559152603149,0.3855799436569214,29.42523448937545,0.15974426360532196,4.264657497406006,29.458995819091797,74.14429473876953,68,1.4391933679580688,,,,,,,,,,,,
modular_p61_seed3,1200,0.46139124035835266,3.700263500213623,0.9858871102333069,0.38065382838249207,29.96354744209208,0.1683769571834404,4.07085657119751,28.685258865356445,72.75422668457031,67,1.2573667764663696,,,,,,,,,,,,
modular_p61_seed3,1400,0.12533104419708252,3.5221831798553467,1.0,0.3914017081260681,31.866429978673864,0.17797807241847527,3.741987705230713,28.860454559326172,70.33631134033203,62,0.9835758209228516,,,,,,,,,,,,
modular_p61_seed3,1600,0.07276874035596848,3.3682234287261963,1.0,0.3936408460140228,32.63295038092113,0.18680517715228337,3.721188545227051,28.514711380004883,65.8030014038086,55,0.6889384388923645,,,,,,,,,,,,
modular_p61_seed3,1800,0.05316179618239403,3.2947845458984375,1.0,0.39498433470726013,33.52222962945082,0.19766705624618988,3.521519899368286,28.0188045501709,65.14886474609375,55,0.6998607516288757,,,,,,,,,,,,
modular_p61_seed3,2000,0.2060690075159073,3.524733781814575,0.9932795763015747,0.3922973573207855,35.80286315847711,0.2163523377008747,3.4767351150512695,26.802753448486328,66.62757873535156,57,1.5566463470458984,,,,,,,,,,,,
modular_p61_seed3,2200,0.02004791609942913,3.2007057666778564,1.0,0.39722347259521484,35.0396320824599,0.20635058337485837,3.2905867099761963,27.815837860107422,64.28652954101562,55,0.7593225240707397,,,,,,,,,,,,
modular_p61_seed3,2400,0.03758995607495308,2.997051239013672,1.0,0.4030452370643616,34.428816406339756,0.21325975664472727,3.0100114345550537,27.939943313598633,67.37989807128906,61,0.7727249264717102,,,,,,,,,,,,
modular_p61_seed3,2600,0.012159016914665699,3.0455524921417236,1.0,0.4034930467605591,35.75937320400151,0.2053736742746451,3.1514647006988525,27.313709259033203,62.718658447265625,53,0.8270766735076904,,,,,,,,,,,,
modular_p61_seed3,2800,0.041087884455919266,2.6936612129211426,1.0,0.4093148112297058,34.269710764340175,0.22792089515242125,2.7084782123565674,26.91823959350586,65.63870239257812,59,0.7991631031036377,,,,,,,,,,,,
modular_p61_seed3,3000,0.03603081405162811,2.5268547534942627,1.0,0.41468876600265503,33.833887848915495,0.22012596579682253,2.7181594371795654,25.870540618896484,61.40166091918945,53,0.7322669625282288,,,,,,,,,,,,
